Rating,User,Category,Age,Date,Review,Review_cate
5,h**,가족여행으로 좋아요,50대,2024.01.09,"한송희 가이드님.. 칭찬 드립니다. 조금이라도 더 많은 내용을 알려주시려고 차량 이동시에도 한번도 안쉬시고 설명해 주시고 역사, 경제 , 문화 등 전문지식도 상당히 뛰어나십니다 어느것 하나 불편함이 없는 여행이었습니다. 자주가는 해외여행은 아니지만.. 하나투어는 이용할때 마다 각 나라별로 항상 만족합니다.","객실이 깨끗해요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 전문적이에요"
4,호호,친구모임으로 좋아요,60대,2024.01.09,"문효균가이드님과 동행한 여행이 의미 있었던게 여러번 일본을 방문 했었어도 알지 못했던 것들을 가이드님의 열정으로 알게된게 새롭습니다. 그 열정, 응원합니다. 무엇보다 처음을 잊지않겠단 각오의 말씀에 우리도 처음을 잊지않아야 겠단 각오를 하는 여행이였네요","호텔 부대시설이 좋아요
즐길 거리가 다양해요
식당이 청결해요
가격만큼 가치 있어요
가이드가 열정적이에요"
5,pch*****,친구모임으로 좋아요,50대,2024.01.08,모처럼 친구들과 소중한 추억이었어요,"객실이 깨끗해요
일정이 알차요
현지 음식이 맛있어요
가격만큼 가치 있어요
가이드가 배려 깊고 세심해요"
4,sos*****,친구모임으로 좋아요,60대,2024.01.03,숙소도 도심에 위치하고 깨끗하고 친절함 현지식이 깔끔하고 맛남 가이드가 열정적으로 인솔함,"호텔이 시내에 있어요
일정이 여유로워요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 열정적이에요"
5,ell*******,가족여행으로 좋아요,40대,2024.01.01,가족여행 잘 다녀왔습니다 담당자님의 따뜻한 말씀 정말 도움 많이 되었고 가이드님이 너무 친절하게 도와 주셔서 즐거운 여행 하였습니다 다음 여행도 하나투어~~♡,"객실이 깨끗해요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 전문적이에요"
5,ibi****,아동동반 여행으로 좋아요,40대,2023.12.30,사춘기딸과함께 처음으로 간 해외여행♡ 행복하고 안전하게 잘 다녀왔습니다. 특히 가이드님께서 세심하게 배려해주고 챙겨주셔서 너무 감사했습니다. 시야도 많이 넓어지고 힐링의 시간이었습니다. ^^,"호텔에서 쉬기 좋아요
일정이 여유로워요
현지 음식이 맛있어요
가이드가 전문적이에요
가이드가 배려 깊고 세심해요"
4,jam******,나홀로 여행으로 좋아요,50대,2023.12.30,"여행객이 많지만 구경거리가 많아서 홀로,,,가족여행 괜찬아요..","호텔이 시내에 있어요
일정이 여유로워요
현지 음식이 다양해요
가격이 합리적이에요
가이드가 전문적이에요"
4,nn9*****,커플여행으로 좋아요,50대,2023.12.30,차남근 가이드님 덕분에 일본 역사에 대해 많이 배우고 왔어요~ 새벽비행기라 좀 힘들었는데 알차게 잘 다녀온거같아요,"객실이 깨끗해요
호텔에서 쉬기 좋아요
일정이 알차요
가격이 합리적이에요
가이드가 전문적이에요"
5,lee***,친구모임으로 좋아요,30대,2023.12.30,잘다왔어요. 친절한가이드분 기억에 남습니다.,"객실이 깨끗해요
호텔이 관광지와 가까워요
호텔이 시내에 있어요
호텔에서 쉬기 좋아요
일정이 여유로워요"
5,you********,가족여행으로 좋아요,40대,2023.12.30,윤대희 가이드님 최곱니다!!! 덕분에 너무 즐거운 여행이었습니다^^ 엄지척입니다♥ 다음에 또 오고 싶네요^^ 강명희 안병선,"가이드가 열정적이에요
가이드가 전문적이에요
가이드가 배려 깊고 세심해요
일정이 알차요
가이드가 재밌어요"
5,myh**********,가족여행으로 좋아요,50대,2023.12.29,2박3일오사카로 가족여행 다녀왔어요. 중고생딸들과 함께 가는 여행이라 이틀은 일정에 따라 오사카를 구경했고 1일은 자유여행으로 신나게 시내에서 쇼핑과 맛집투어 했네요. 일본여행은 오사카로 가세요,"호텔이 시내에 있어요
일정이 알차요
현지 음식이 다양해요
가격이 합리적이에요
가이드가 전문적이에요"
5,rnj*******,가족여행으로 좋아요,40대,2023.12.28,"연태관가이드님의 열정적인 설명들으며 자유여행때보다 알찬 느낌으로 즐겁게 다녔어요^^ 일본에대해 좀 더 알게되어 좋은 시간이였어요~ 오사카시내숙박시 저녁에 주변으로 나가서 맥주한잔하고와도 좋아요. 아이들과 함께라면 패키지가 편할것같아요. 주변편의점,마트 위치도 쉽게 알려주셔서 감사했어요~ 기회가된다면 다음에 또 만나길바랄께요!!ㅎㅎ","객실이 깨끗해요
일정이 알차요
식당이 청결해요
가이드가 열정적이에요"
5,cal****,가족여행으로 좋아요,60대,2023.12.28,가아드의 성실함과 깊이 있는 안내가 인상적입니다.,"객실이 깨끗해요
호텔이 관광지와 가까워요
객실 뷰가 좋아요
일정이 알차요
가이드가 전문적이에요"
5,min******,가족여행으로 좋아요,30대,2023.12.27,즐거웠고 여행이 알찼습니다,"일정이 알차요
객실이 깨끗해요
식당 뷰가 좋아요
가격이 합리적이에요
가이드가 전문적이에요"
5,nes*****,커플여행으로 좋아요,50대,2023.12.26,짧은 일정이였지만 즐겁고 행복한 시간였어요 도톤보리에서 여행온 지인도 만나고 오사카 여행 굿~~,"객실이 깨끗해요
일정이 알차요
현지 음식이 맛있어요
가격만큼 가치 있어요
가이드가 전문적이에요"
5,bluehyeon,아동동반 여행으로 좋아요,40대,2023.12.26,첫 일본여행 준비할시간이.너무나 빠듯해 정보를 우후죽순으로 준비해서 출발한여행이였는데 열정적인 가이드님 가족나들이의.최적을 맞춰주셨다 최대한 잘 다니고 잘먹고 즐길수 있었던 여행이었다,"호텔이 시내에 있어요
즐길 거리가 다양해요
현지 음식이 맛있어요
가격만큼 가치 있어요
가이드가 열정적이에요"
5,koko132,가족여행으로 좋아요,30대,2023.12.26,크리스마스 연휴동안 다녀왔어요~♡ 패키지 여행인데도 자유시간을 넉넉하게 주셔서 충분히 구경하고 간식도 맛있게 사먹어요~ 숙소 주변에 메가 돈키호테도 알려주셔서 저녁 시간에 다녀왔는데 구경하는 재미가 있었어요. 숙소도 술이랑 라멘 무제한이라 ㅎㅎ 너무 좋았어요! 다음에 또 가고싶어요~~~~ 수쨩 연휴동안 너무 고생 많으셨어요! 다음에 또 만났으면 좋겠네요~~,"호텔 부대시설이 좋아요
일정이 알차요
현지 음식이 다양해요
가격만큼 가치 있어요
가이드가 열정적이에요"
5,leejarrin,가족여행으로 좋아요,10대,2023.12.26,오사카 오랜만이라서 너무 재미있었고 가이드님이 너무 좋아서 행복한 여행이였습니다!,"호텔이 관광지와 가까워요
가이드가 배려 깊고 세심해요
가이드가 전문적이에요
가이드가 열정적이에요
가이드가 재밌어요"
5,ab2******,나홀로 여행으로 좋아요,20대,2023.12.25,"처음으로 혼자 가는 해외여행이라 고민 많이 하다가 하나투어로 결정했는데 너무 잘한것같아요~ 우선 일정도 다양하고 너무 알찹니다. 그리고 제가 해외여행이 처음이라 많이 어리숙했는데 이재경 가이드님이 마지막 날까지 잘 챙겨 주셔서 안전하고 즐겁게 여행 잘 마쳤습니다~ 여행기간동안 해주신 설명도 일본을 이해하는데 도움이 많이되었습니다~ 감사했고, 기억에 많이 남을 것같아요!!","호텔이 관광지와 가까워요
일정이 알차요
가격만큼 가치 있어요
가이드가 배려 깊고 세심해요
가이드가 전문적이에요"
5,nat****,친구모임으로 좋아요,50대,2023.12.22,가이드님이 설명을 너무너무 잘해주셔서 역사책사고싶은 맘이 들었어요😂늦가을날씨에 힐링힐링🤗즐겁고 잼있는 여행👍가성비 최고🥳,"호텔이 시내에 있어요
일정이 알차요
현지 음식이 다양해요
가격이 합리적이에요
가이드가 전문적이에요"
5,koo*****,가족여행으로 좋아요,60대,2023.12.21,박진영라이드님의 열정을 가지고 안내하고 설명하고 단체 전원 다 챙기고.. 즐거 웠습니다,"호텔이 관광지와 가까워요
일정이 알차요
식당이 청결해요
가격이 합리적이에요
가이드가 전문적이에요"
5,hwa********,가족여행으로 좋아요,40대,2023.12.20,정경선 가이드님 덕분에 중학생 아이와 힐링하고 왔습니다. 여러모로 세심하게 챙겨주셔서 감사했어요^^,"객실이 깨끗해요
즐길 거리가 다양해요
식당이 청결해요
가이드가 전문적이에요
가이드가 배려 깊고 세심해요"
5,shi*******,친구모임으로 좋아요,40대,2023.12.20,일본 오사카 교토 고베 나라 패키지여행 너무 좋았습니다~~^^,"객실이 깨끗해요
호텔이 관광지와 가까워요
호텔에서 쉬기 좋아요
일정이 알차요
현지 음식이 다양해요"
4,oli********,가족여행으로 좋아요,60대,2023.12.18,너무 빡빡한 일정 이었어요. 조금 여유가 있으면 좋겠네요,"호텔이 관광지와 가까워요
식당이 청결해요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,sud*****,가족여행으로 좋아요,50대,2023.12.16,만보걸어서 어렵지만 즐거운 여행이엇음,"호텔이 시내에 있어요
일정이 알차요
현지 음식이 다양해요
가격이 합리적이에요
가이드가 열정적이에요"
4,soo********,가족여행으로 좋아요,40대,2023.12.16,김현주가이드님이 책임감있고 꼼꼼하시고 무엇보다 여행객들의 안전을 우선으로 하셔서 편안한 여행이 되었습니다. 패키지 상품구성도 좋았고 시간에 쫒기지않는 즐거운 여행 이었습니다. 다소 아쉬운점은 첫째 둘째날 숙소 청소 상태가 안 좋아서 불쾌감이 들었습니다. 그러나 셋째날숙소는 넓고 쾌적하고 공항근처라 피로감이 덜했습니다. 3일동안 운전 해주신 기사님도 너무 친절 하셨고 전체적인 여행소감은 친구에게 추천해 주고 싶은 상품으로 만족도는 상 입니다. 3박4일동안 애써주신 김현주가이드님과 기사님께 감사드립니다.,"가이드가 전문적이에요
가이드가 열정적이에요
가이드가 배려 깊고 세심해요
호텔이 시내에 있어요
일정이 알차요"
5,chb*****,가족여행으로 좋아요,50대,2023.12.16,김영운 가이드님의 전문지식에 감사. 여행의 여유로움과 자유 시간. 가족과의 힐링여행~~,"객실이 깨끗해요
일정이 여유로워요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 전문적이에요"
4,gye******,커플여행으로 좋아요,50대,2023.12.16,오사카3박4일이라서 그런지 나름 여유롭고 좋은듯. 다음엔 개별로 더 자세히 보고 싶은 마음~,"객실이 깨끗해요
일정이 알차요
가격이 합리적이에요"
5,psy*****,가족여행으로 좋아요,40대,2023.12.16,"아이들과 할머니 할아버지 까지 가족6명이 여행하게 되어서 걱정이었는데, 박성숙 가이드님이 세심하게 잘 케어해주시고, 자유시간 팁들과 관광시 이동시간에도 도움되는 야기들해주어서 지루하지 않고 오사카, 교토에 대한 이야기를 많이 들어서 좋았습니다. 사고 없이 여행 마무리 하게 되는게 쉬운게 아닌데 너무 수고하셔서 저는 대 만족이었습니다. 같은 여행 하게 된 팀분들고 약속시간 잘 지키시는 분들이셔서 일정대로 잘 움직였습니다. 일본에 가서 이렇게 편하게 놀다 온 것도 신기합니다. 불폄함 없이 즐겁고 행복한 추억 만들어셔서 너무 감사합니다...","호텔이 시내에 있어요
일정이 알차요
현지 음식이 맛있어요
가이드가 배려 깊고 세심해요
가이드가 열정적이에요"
5,seo****,가족여행으로 좋아요,50대,2023.12.15,가족 4명이 다녀왔는데 모두가 만족스러워 한 여행이었습니다 누구와 가느냐에 따라 자유여행이 더 낫기도 하지만 초딩아들과 장모님이 있었기에 선택은 당연히 패키지여행이었죠 세심하게 일정을 함께 하며 차분하면서도 일본에 대한 설명을 쉬지 않게 해주신 윤선희B 가이드님께 감사를 드립니다 스케쥴상 아쉬웠던건 돌아오는 비행편이 11시는 너무 촉박해 12시쯤이 좀 더 여유있지 않나 생각드네요,"호텔 부대시설이 좋아요
일정이 알차요
현지 음식이 다양해요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,KEVINKIM,가족여행으로 좋아요,40대,2023.12.13,일본 여행은 처음이였지만 다시 가고픈 나라네요.설 연휴때 또 갈려고 계획중입니다.^-^ 강추~^^,"호텔이 시내에 있어요
일정이 여유로워요
현지 음식이 맛있어요
가격만큼 가치 있어요
가이드가 열정적이에요"
5,뽀야엄망,커플여행으로 좋아요,50대,2023.12.12,볼거리도 다양하고 현지음식도 맛있는 알찬 여행이었습니다. 다음엔 온 가족이 함께하길~,"객실이 깨끗해요
즐길 거리가 다양해요
현지 음식이 다양해요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,jjh*****,가족여행으로 좋아요,40대,2023.12.11,하나투어 직원 모두 친절하고 적극안내 잘해주셔서 첫 가족일본여행을 잘마쳤어요. 일정이 적당하고 번화가근처 숙소라 자유일정을 원하는만큼 할수있는 즐거움이 있었어요. 가이드 김성화님 너무 세심하고 전문적이세요. 기다려주시고 차분히 설명해주시며 열정적인 역사이야기도 들을수있어서 좋았어요. 15명 인원이라 무얼해도 복잡하지 않고 각 팀들 연령이 다양하지만 나름 서로 잘 지내서 즐거움이 더해졌어요. 또 가고싶어서 일본행 뱅기표 보고있네요 ㅎㅎㅎ 일본첫여행은 패키지+자유일정이 최고인듯요. 일본어 몰라도 도움주는 스텝도 있고..편의점 다니는거...,"호텔이 시내에 있어요
일정이 여유로워요
현지 음식이 다양해요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,res******,가족여행으로 좋아요,40대,2023.12.10,첫가족여행 가이드님 덕분에 뜻깊고 재밌는 여행이었습니다 아쉬운건 호텔 조식이 별루였어요,"객실이 깨끗해요
호텔이 관광지와 가까워요
일정이 알차요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,042*******,친구모임으로 좋아요,60대,2023.12.05,"오사카 교토 나라 고베 2박3일 여행, 짧지만 볼거리가 많은 여행이어서 친구 모임에 적합하다고 생각합니다. 여행에서 어떤 가이드인가에 따라 유익한 시간이거나 그렇지 않거나 하는데 이번 임경수 가이드는 진정 프로였습니다. 풍부한 지식을 바탕으로 한 재미있고 깊이 있는 설명, 김포공항 시작 점부터 현지 관광 과정 그리고 귀국해서까지 한 사람 한 사람 챙기며 미소를 띤 굿바이 인사까지 프로의 모습이 참 보기 좋았습니다.","호텔이 시내에 있어요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 전문적이에요"
5,mis*****,아동동반 여행으로 좋아요,40대,2023.12.05,재미있고 알차게 다녀왔어요,"객실이 깨끗해요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,hj9***,친구모임으로 좋아요,50대,2023.12.05,"일상의 탈출로 단기여행코스로 예약을 해서 떠났는데, 출발전부터 강겨울 가이드님이 주의사항 알려주시고, 또 현지에서도 재미난 에피소드와 함께 편안한 가이드로 진행하셔서 제대로 힐링하고 온 여행인거 같습니다. 전반적으로 코스는 타이트하지 않고 무난하고, 식사도 정식코스로 제대로 즐기고 왔습니다. 맛은 한국인의 입맛과 달리 다소 짜긴 했지만, 단풍철이고, 관광객들도 많이 몰리고 하는 철이라 좀 걱정했는데, 생각보다는 붐비지 않고, 또 저녁은 자유시간이라 현지 로컬 음식을 즐길 수 있는 코스였던거 같습니다. 강겨울 가이드님의 진행또한 순조...","객실이 깨끗해요
일정이 여유로워요
식당이 청결해요
가격이 합리적이에요
가이드가 열정적이에요"
5,hyu********,가족여행으로 좋아요,40대,2023.12.04,처음으로 하는 가족여행으로 아주 만족해요 일차고 재미 있었어요 식사도 맛있었어요,"객실이 깨끗해요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 전문적이에요"
5,net******,가족여행으로 좋아요,40대,2023.12.04,"강겨울 가이드님 여행기간 동안 [ 꼭 필요한 정보, 세심한 배려 ! ] 2박 3일 오사카 가족여행 좋은 추억 만들고 왔습니다.✨️ 일정 & 안전 & 음식 & 숙박 Best good 고맙습니다 👍","일정이 알차요
현지 음식이 맛있어요
가이드가 전문적이에요
가이드가 배려 깊고 세심해요
가격만큼 가치 있어요"
4,che********,가족여행으로 좋아요,40대,2023.12.03,한마디로 굿이었습니다. 또 가고 싶습니다.,"가이드가 열정적이에요
가격이 합리적이에요
현지 음식이 다양해요
일정이 알차요
호텔에서 쉬기 좋아요"
4,gue*****,커플여행으로 좋아요,50대,2023.12.03,엄광일 가이드님의 4일 동안 일본의 전문적 지식을 바탕으로 한 오사카여행 신랑이랑 소중하고 행복한 추억 많이 남겼습니다. 감사합니다 ^^,"객실이 깨끗해요
일정이 알차요
식당이 청결해요
가이드가 전문적이에요"
5,chl*******,나홀로 여행으로 좋아요,20대,2023.12.03,이번 송재혁 가이드님이 친절하고 세심하고 배려심있게 대해주셨고 조원들도 다 좋으신분이라 별탈 없었네요 진심으로 행복한 여행이였습니다 또 이코스로 가고 싶네요,"호텔이 시내에 있어요
현지 음식이 맛있어요
현지 음식이 다양해요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,sty**,나홀로 여행으로 좋아요,40대,2023.11.29,가이드님이 너무 좋았습니다.,"객실이 깨끗해요
현지 음식이 맛있어요
현지 음식이 다양해요
가이드가 전문적이에요
가이드가 배려 깊고 세심해요"
4,shw******,기타,40대,2023.11.28,직원들 단체 여행으로 알차게 3박4일같은 2박3일 여행 잘 다녀왔습니다~~ 가이드님의 역사 얘기 넘 재미있게 잘 들었어요~~^^,"호텔이 시내에 있어요
객실이 깨끗해요
일정이 알차요
즐길 거리가 다양해요
가이드가 열정적이에요"
5,여행고픈이,가족여행으로 좋아요,30대,2023.11.27,가이드님이 너무친근하고 편하게대해주셔서 너무 좋았던 여행입니다. 호텔도 식사도 다 좋았습니다. 그러나 일정을 하루에 한곳정도는 빼고 좀더 여유있는 코스였으면 좋겠다는 생각이들었습니다. 하나투어 자체에서 일정계획시 여유로운코스도 만들어주셨으면좋겠습니다. 아무쪼록 열정넘치고 재미있는 가이드님덕에 일본에대해 조금이나마 더 알게되었고 편하고 기억에 오래남을 여행이였습니다~,"호텔이 관광지와 가까워요
즐길 거리가 다양해요
가이드가 전문적이에요
가이드가 열정적이에요
가이드가 배려 깊고 세심해요"
4,ijr****,가족여행으로 좋아요,50대,2023.11.26,"여행 코스가 반 이상은 자유여행이나 마찬가지라서 가이드의 역할이 그리 중요하지는 않은 여행이었으나 그럼에도 불구하고 가이드팁을 요구하는건 조금은 아닌것 같다는 생각이 들었으며, 가이드가 말을 조금은 더 가려서 해줬으면 하는 아쉬움이 있었고요, 그래도 여행 코스에 유니버셜스튜디오가 포함되어서 아주 좋았고, 전반적으로 만족스러운 여행이었습니다.","호텔이 관광지와 가까워요
일정이 여유로워요
현지 음식이 다양해요
가격만큼 가치 있어요"
5,shj***,가족여행으로 좋아요,40대,2023.11.25,32명 인원이 많았지만 김성숙 가이드님의 친절한안내로 출국부터 입국까지 잘 다녀왔어요 간사이공항이 혼잡해서 검색 통과까지 2시간 걸리내요 사하라호텔은 화장실 욕조가 무지 작지만 조식이 맛있고 도톤보리 시내랑 가까워서 저녁 자유시간 보내기 좋았어요,"호텔이 시내에 있어요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,lee***********,가족여행으로 좋아요,40대,2023.11.24,잘 다녀 왔어요. 좋은 시간 보냈어요,"호텔이 시내에 있어요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 열정적이에요"
4,rom******,친구모임으로 좋아요,50대,2023.11.22,자유여행이 있어서 좋았어요. 도톤보리와 시장구경하며 스시도 저럼하게 먹고 크루저타고 ㅍ개키지여행 때 제대로 못본곳을 여유있게 보고 먹고 하니 좋았어요,"호텔이 관광지와 가까워요
호텔이 시내에 있어요
호텔 부대시설이 좋아요
현지 음식이 맛있어요"
5,ldd***,가족여행으로 좋아요,60대,2023.11.20,다 좋고 너무좋고 재밌 어요,"호텔이 관광지와 가까워요
즐길 거리가 다양해요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 열정적이에요"
5,심청이,가족여행으로 좋아요,60대,2023.11.20,다 좋은관광이었으나 하르쿠츠 주조자료관은 내가 술을 좋아 하지 않으니 관광일정에서 제외했으면 더 좋았을 것인데요 참고하세요,"호텔이 관광지와 가까워요
즐길 거리가 다양해요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,Sawooangel,친구모임으로 좋아요,60대,2023.11.20,친구들과의 첫 해외나들이라 혹시라도 불미스런일이라도 생길까봐 은근히 걱정했지만 너무나 재밌고 알차게 무사히 잘 다녀왔어요. 역시 하나투어 선택하길 잘했어요. 이번 가이드가 여행내내 친절하게 이것저것 잘 안내해줘서 너무 고마웠어요. 여러번 하나투어 여행했는데 이번 가이드는 최고였어요. 별점 다섯개 . 친구들도 대만족했던 여행 감사해요. 담에도 하나투어로 ..,"객실이 깨끗해요
일정이 알차요
현지 음식이 맛있어요
가이드가 전문적이에요
가이드가 열정적이에요"
5,cat****,가족여행으로 좋아요,40대,2023.11.20,가이드님이 너무 재미있고 정성스레 가르쳐주셔서 너무 좋았어요-안윤경가이드님에게-,"객실이 깨끗해요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 열정적이에요"
1,mia******,기타,30대,2023.11.20,일본패키지여행 다시는 안간다로 가족이 통일했네요 이동시간이 여행의 60프로를 차지하고 30명이넘는 대인원 같이다니다보니 인원챙기고 체크하고 그러다 시간 다가고 가이드는 길을막으면안된다고 한줄두줄로 오라는데 뒤에가면 설명도못듣고 지나가는 사람에 치였어요 저희가 줄설라고여행왔나요? 예정된식사는 양(고기4점이1인분)도적지만 품질최악 가이드도 회사에 정식 건의한다고 저희를 달래셨지만 또 아나요? 매번 이런식인지 혹 처음이라면 저희가 실험용쥐도아니고 하나투어는 식당답사도없이 식당을 결정하나요? 일단 체험해보고 바꾸는식이...,"호텔이 시내에 있어요
가이드가 전문적이에요"
4,seu******,가족여행으로 좋아요,40대,2023.11.18,"가이드님이 브리핑 잘해주시고, 친절하고 유머있으셔서 좋았습니다. 일정은 알차게 되어 있어 골고루 둘러볼수 있었습니다. 단, 웰리나 이스트 호텔은 정말 후집니다. 숙소 컨디션이 너무 엉망(먼지투성이 객실, 어두컴컴한 실내)이고, 식당이 없어 대신 호텔 커피숍에서 조식으로 먹으라고 몇가지 차려놓은게 다입니다. 아무리 3성급 비즈니스 호텔이라도 이건 영~ 아니네요.","호텔이 시내에 있어요
일정이 알차요
가이드가 열정적이에요"
4,suk******,가족여행으로 좋아요,40대,2023.11.17,아이들은 만족했던 여행이였어요~ 저는 도착당일 투어 버스타고 호텔변경 소식에 텐션떨어졌구요ㅎ(익히..그런일이 번번하다 듣긴했지만..) 바뀐호텔 룸컨디션이 깨끗해서 그나마 기분이 나아졌네요~ 3일내내 열정적으로 목소리 높여 가이드 해주신 ♡김민경♡가이드님 고생하셨어요^^ 궁금한점들에 대해 바로바로 피드백주시고 안내해주셔서 감사했어요^^,"객실이 깨끗해요
호텔이 시내에 있어요
일정이 알차요
식당이 청결해요
가이드가 배려 깊고 세심해요"
4,jag***,가족여행으로 좋아요,60대,2023.11.15,전반적으로 좋았습니다,"호텔이 시내에 있어요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 재밌어요"
5,tou*****,가족여행으로 좋아요,50대,2023.11.15,짧은 여행기간이었지만 알찬 일정으로 구성되어서 좋았다,"호텔이 관광지와 가까워요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 열정적이에요"
5,moa0156,가족여행으로 좋아요,40대,2023.11.13,여행지 꿀팁 맛집 장소도 가이드님이 잘 알려주시고 문화와 역사도 잘 알수있는 알찬 여행이였습니다.추억많이 쌓는너무즐거운 여행이었습니다 음식이 모두 맛있었어요 기회되면 또 오고싶어요 감사합니다,"호텔이 시내에 있어요
일정이 알차요
현지 음식이 맛있어요
가격만큼 가치 있어요
가이드가 배려 깊고 세심해요"
1,조경숙,친구모임으로 좋아요,50대,2023.11.12,면세점에서 구입한 낫토.코큐10. 가격이 명확하지 않아 불쾌함. 얘기할때는 낫토15.000. 코큐텐2박스씩해서 6개월분800.000이라고 햇는데 가격은 100만원끈기고 제품도 낫토는 15.000아닌 10.000 으로 주심..속은기분이라 언짢음. 가격도20만원 더주고 제품은 낮은 제품으로 준거라면 속은거 확실하겠죠? 전화와서는 그럼하나에 25만원가보네요 하는데 어이없었음,호텔이 관광지와 가까워요
5,hajutak,친구모임으로 좋아요,50대,2023.11.12,6명의 친구들이 직장다니면서 간신히 3일 휴가를 맞춘 소중한 여행을 하나투어 오사카 2박3일 패키지로 가게되었습니다. 버스가 꽉찰 정도로 인원이 많아서 가이드하기 쉽지 않았을텐데 경험많은 최규순 가이드님을 만나 크고 작은 해프닝 속에서도 안전하게 여행할 수 있었습니다. 특히 저희 친구 하나가 길을 잃고 헤매는 상황에서 직접찾으러 나가시기까지 해서 감사했습니다. 책임감 강한 최규순 가이드님 덕택에 안전하고 즐거운 여행하게 되서 감사드립니다.,"객실이 깨끗해요
호텔이 시내에 있어요
일정이 여유로워요
가이드가 배려 깊고 세심해요
가이드가 열정적이에요"
3,gye****,기타,50대,2023.11.11,한국은 추운데 오사카는 따뜻하고 날씨가 좋아서 여행하기에 적합했어요.,"객실이 깨끗해요
호텔이 시내에 있어요
식당이 청결해요"
2,hjk****,커플여행으로 좋아요,40대,2023.11.10,위에 어떤점이좋았나요는 좋은점도 좋치만 개선할점 아쉬운점도 적을수있게 만들어주세요 음식이 너무 기대. 이하였어요 조금 여유로운여행이 못돼서 아쉬웠어요,"객실이 깨끗해요
객실 뷰가 좋아요
호텔에서 쉬기 좋아요
호텔이 시내에 있어요
호텔 부대시설이 좋아요"
5,aid****,가족여행으로 좋아요,40대,2023.11.09,사춘기 아들과 같이 가는 여행이라 조심스럽기도 하고 걱정도 되고 했는데 전혀~~~~ 이제인 가이드님이 일정을 잘 짜셨는지 가는곳마다 저희가 구경할때는 한가하다가 구경 다 하고 내려올때부터는 붐비는 현상이 있어서 너무 편히 구경하고 사진찍었어요~~ 가이드님께서 무조건 해야한다가 아닌 일행 일행 하나하나 잘 챙겨주셔서 패키지여행이지만 여유롭고 자유여행 같은 그런 분위기였습니다. 너무 감사드리고~~~~ 호텔은 우선 저녁에 라멘과 주류가 공짜라 너무 좋고 온천이 있어서 너무 좋았지만 사실 한국인지 일본인지 모를정도로 한국사람이 ...,"호텔 부대시설이 좋아요
호텔이 관광지와 가까워요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
4,km9*******,가족여행으로 좋아요,40대,2023.11.07,"아이들과 처음으로 가는 일본여행이었는데... 호텔도 깨끗하니 좋았구요! 숙소와 도톤보리가 가까이 있어서... 도보로 이동하기 편했구요, 쇼핑 하기도 좋았습니다! 가이드님도 친절 하셨구요!! 즐거운 가족 여행이 되었습니다~~~","일정이 여유로워요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 전문적이에요
호텔이 시내에 있어요"
1,ses*****,가족여행으로 좋아요,50대,2023.11.07,이용호 가이드의 전문성을 제외하면 인생 최악의 패키지 여행 플랜입니다. 관광은 보고 먹는게 목적인데 보는 코스도 어이없을 정도로 사람만 구경하고 오고... 뭐 그지역 관광 코스가 거기서 거기인걸 모르고 선택한 관광객 인 제 탓이라 쳐야겠죠. 문제는 식사 수준입니다. 2박3일에 93만원 투어면 결코 싼 오사카 여행이 아닌데 제공된 5끼중 먹을만한 식사는 단 한끼도 없고 하나투어가 이정도 수준인 지 실망스러윘습니다. 일단 호텔 조식 2끼는 엘리베이터 문이 열려도 나갈수 없습니다.뷔페 입구에서 엘베 문앞까지 세줄로 사람들이 서 있고 어찌...,"객실이 깨끗해요
호텔이 관광지와 가까워요
가이드가 전문적이에요
가이드가 열정적이에요
가이드가 배려 깊고 세심해요"
